FIPS,Alcohol Mortality Rate,Alcohol Mortality Rate(F),Alcohol Mortality Rate(M),Drug Mortality Rate,Drug Mortality Rate(F),Drug Mortality Rate(M),Self-harm Mortality Rate,Self-harm Mortality Rate(F),Self-harm Mortality Rate(M),Int. Violence Mortality Rate,Int. Violence Mortality Rate(F),Int. Violence Mortality Rate(M)
19189.0,2.87,2.02,3.96,3.2,1.56,5.52,10.89,9.55,12.37,1.44,0.81,2.36
19191.0,1.68,1.17,2.3,2.8,1.58,4.45,9.27,8.22,10.34,0.98,0.6,1.51
19193.0,5.4,4.44,6.4,7.05,5.05,9.34,13.66,12.69,14.65,3.21,2.31,4.25
19195.0,4.34,3.1,5.82,4.27,2.09,7.55,15.29,13.34,17.47,1.87,1.05,3.18
19197.0,2.32,1.64,3.19,3.06,1.56,5.16,12.77,11.4,14.2,1.8,1.08,2.91
20.0,3.18,2.9,3.44,8.1,7.41,8.75,16.0,15.41,16.58,4.72,4.36,5.11
20001.0,2.31,1.39,3.6,11.8,8.08,16.12,22.63,20.49,24.87,3.41,2.03,5.23
20003.0,2.62,1.56,3.82,9.17,5.96,13.29,19.36,17.21,21.64,2.75,1.62,4.52
20005.0,2.3,1.53,3.19,6.6,4.09,9.49,16.58,15.0,18.21,3.59,2.3,5.34
20007.0,2.65,1.63,3.93,9.0,5.46,13.36,19.61,17.13,22.36,2.59,1.53,4.2
20009.0,2.08,1.41,2.91,5.76,3.81,8.34,18.2,16.56,19.87,3.26,2.14,4.79
20011.0,2.68,1.63,3.92,10.85,7.26,15.49,20.09,18.14,22.21,3.41,2.07,5.19
20013.0,2.23,1.34,3.32,7.79,4.49,11.84,17.47,15.53,19.61,4.27,2.43,6.91
20015.0,2.62,1.8,3.5,10.06,7.86,12.61,17.03,15.75,18.37,2.92,2.03,4.02
20017.0,2.32,1.37,3.53,6.13,3.06,10.78,15.65,13.23,18.44,2.75,1.35,4.85
20019.0,3.41,2.06,5.15,11.98,7.03,17.85,20.35,17.68,23.43,4.25,2.41,6.78
20021.0,4.84,3.37,6.64,14.4,10.13,19.55,21.65,19.72,23.64,4.21,2.61,6.18
20023.0,2.09,1.27,3.12,3.91,1.78,7.35,17.66,15.17,20.58,2.67,1.33,5.16
20025.0,3.0,1.81,4.46,5.93,2.87,10.18,14.11,11.94,16.59,2.47,1.27,4.25
20027.0,2.44,1.58,3.45,6.59,4.0,10.01,18.47,16.24,20.82,2.47,1.39,4.13
20029.0,2.85,1.96,3.92,5.4,2.94,8.84,16.4,14.68,18.3,2.66,1.49,4.32
20031.0,3.19,2.14,4.43,9.19,5.68,13.72,14.41,12.78,16.23,2.55,1.53,4.01
20033.0,6.78,4.21,9.87,10.17,4.82,17.77,12.74,10.55,15.3,2.24,1.15,4.01
20035.0,3.89,2.79,5.15,13.04,9.53,16.76,17.95,16.42,19.53,3.96,2.51,5.68
20037.0,3.29,2.34,4.36,9.73,7.11,12.87,19.37,17.88,20.98,4.38,2.98,6.15
20039.0,3.91,2.61,5.52,4.92,2.09,8.65,18.77,16.12,21.53,2.14,1.13,3.73
20041.0,4.06,2.95,5.24,7.35,4.71,10.8,14.36,12.99,15.74,3.01,1.84,4.76
20043.0,1.66,1.03,2.38,4.54,2.52,7.28,13.67,12.05,15.58,2.58,1.5,4.27
20045.0,3.12,2.37,3.88,6.12,4.43,8.18,13.75,12.75,14.79,2.6,1.88,3.56
20047.0,3.3,2.12,4.76,6.01,3.1,9.95,13.62,11.64,15.8,2.73,1.54,4.59
20049.0,3.46,2.15,5.31,11.39,6.87,17.94,17.08,14.68,19.81,3.66,1.99,6.23
20051.0,3.67,2.76,4.72,3.88,2.13,5.79,15.39,13.94,16.9,1.54,0.95,2.35
20053.0,2.27,1.45,3.3,5.27,2.83,8.61,16.57,14.37,18.95,2.82,1.56,4.66
20055.0,6.62,5.28,8.16,4.71,2.82,7.06,13.37,11.94,14.75,4.45,2.97,6.24
20057.0,3.56,2.71,4.54,3.64,2.16,5.47,12.77,11.5,14.14,5.3,3.66,7.26
20059.0,3.12,2.12,4.29,9.42,6.6,13.03,18.72,17.05,20.51,3.12,2.03,4.72
20061.0,5.15,3.76,6.74,9.22,6.0,12.66,19.97,17.88,22.01,7.23,5.09,9.73
20063.0,2.63,1.74,3.73,4.01,1.88,7.28,16.45,13.92,19.45,2.02,1.06,3.42
20065.0,3.13,2.02,4.62,4.93,2.28,9.09,13.58,11.44,16.12,1.76,0.95,3.01
20067.0,3.78,2.72,5.2,3.98,2.04,6.56,13.58,11.92,15.42,3.45,2.02,5.37
20069.0,2.61,1.69,3.69,3.6,1.7,6.24,12.79,11.07,14.77,2.18,1.14,3.7
20071.0,5.89,3.84,8.87,6.63,2.89,13.13,20.64,17.11,24.74,3.03,1.5,5.66
20073.0,3.17,1.88,4.66,12.27,7.73,17.49,19.85,17.6,22.22,4.28,2.44,6.73
20075.0,6.98,4.71,9.59,6.76,3.24,11.91,17.79,15.22,20.78,3.87,2.04,6.61
20077.0,3.92,2.3,5.79,13.74,8.53,20.34,16.82,14.61,19.33,2.64,1.43,4.61
20079.0,4.09,3.08,5.2,7.51,5.12,10.49,15.34,13.89,16.97,2.19,1.36,3.32
20081.0,2.56,1.74,3.57,3.29,1.59,5.74,12.55,10.65,14.55,2.71,1.53,4.47
20083.0,2.21,1.44,3.23,3.17,1.37,5.98,12.45,10.1,14.93,1.8,0.94,3.16
20085.0,1.91,1.29,2.68,3.84,2.02,6.16,14.74,13.09,16.38,3.93,2.38,6.11
20087.0,2.15,1.43,2.98,5.47,3.32,8.5,17.09,15.4,18.78,3.15,1.95,5.09
20089.0,4.6,3.15,6.46,4.0,1.77,8.14,13.64,11.71,15.87,1.75,0.94,3.03
20091.0,1.94,1.61,2.34,5.06,4.19,6.01,13.0,12.36,13.69,2.3,1.78,2.9
20093.0,3.14,2.09,4.36,3.98,2.04,6.95,14.75,12.57,16.93,2.7,1.53,4.38
20095.0,2.26,1.38,3.28,7.8,4.55,11.64,14.31,12.55,16.06,2.71,1.54,4.38
20097.0,3.39,2.17,4.96,6.37,3.14,10.73,13.81,11.69,16.28,2.42,1.28,3.94
20099.0,4.18,2.96,5.57,11.85,8.53,15.92,18.29,16.65,20.21,4.71,3.14,6.79
20101.0,2.23,1.34,3.35,3.68,1.5,7.48,16.38,13.61,19.87,3.03,1.36,5.6
20103.0,2.92,2.15,3.78,7.96,5.83,10.3,15.89,14.72,17.13,3.68,2.59,5.06
20105.0,3.8,2.57,5.47,4.57,2.18,8.16,20.41,17.6,23.84,2.47,1.37,4.13
20107.0,2.65,1.65,3.81,8.74,5.44,13.35,20.0,17.82,22.41,3.07,1.75,4.99
20109.0,3.15,1.96,4.56,6.24,3.03,11.29,15.77,13.29,18.66,2.19,1.16,3.86
20111.0,3.01,2.23,3.92,5.49,3.58,8.14,15.09,13.72,16.5,3.57,2.37,5.22
20115.0,2.78,1.94,3.74,6.05,3.57,9.13,14.14,12.49,15.8,1.98,1.13,3.22
20117.0,2.08,1.4,2.93,3.34,1.71,5.51,13.43,11.84,15.17,1.73,0.94,2.87
20113.0,2.69,1.95,3.55,6.1,4.11,8.59,13.9,12.63,15.29,2.13,1.36,3.18
20119.0,3.28,2.2,4.67,3.99,1.91,6.94,11.62,9.88,13.42,2.07,1.16,3.52
20121.0,2.05,1.35,2.94,8.64,5.96,11.74,16.08,14.74,17.53,2.51,1.61,3.78
20123.0,4.2,2.95,5.81,4.01,1.83,7.41,17.76,15.54,20.12,2.57,1.4,4.45
20125.0,3.08,2.2,4.1,13.94,10.67,17.82,18.53,16.84,20.2,5.56,3.91,7.7
20127.0,2.8,1.86,4.01,6.29,3.59,10.06,13.44,11.77,15.34,2.69,1.53,4.47
20129.0,3.09,1.71,4.84,10.63,5.83,16.7,16.15,13.7,18.68,3.83,2.03,6.62
20131.0,2.07,1.36,2.89,3.93,2.13,6.42,16.68,14.81,18.73,2.28,1.3,3.67
20133.0,3.5,2.31,4.9,11.81,8.3,16.44,16.48,14.88,18.19,3.67,2.36,5.44
20135.0,2.44,1.65,3.44,3.49,1.62,6.04,13.93,11.85,16.25,1.87,1.05,3.17
20137.0,2.86,1.95,4.12,4.74,2.23,8.22,15.97,13.87,18.45,1.92,1.03,3.27
20139.0,2.59,1.71,3.67,8.18,5.52,11.75,17.97,16.31,19.77,3.59,2.33,5.32
20141.0,3.1,2.09,4.39,4.26,2.0,7.57,17.93,15.58,20.44,2.18,1.15,3.54
20143.0,2.84,1.93,3.93,5.64,3.0,9.03,15.26,13.25,17.14,2.19,1.19,3.6
20145.0,3.24,2.07,4.61,6.64,3.49,10.73,19.83,17.45,22.46,2.56,1.38,4.26
20147.0,3.28,2.23,4.55,3.95,1.72,7.14,16.43,14.19,19.08,1.77,0.93,3.14
20149.0,1.73,1.1,2.47,4.67,2.79,6.98,15.02,13.44,16.69,2.24,1.38,3.48
20151.0,4.56,3.19,6.21,8.24,4.8,13.19,19.63,17.35,22.09,2.62,1.56,4.07
20153.0,1.92,1.22,2.79,3.88,1.92,6.77,17.17,14.63,20.01,1.91,1.03,3.34
20155.0,3.24,2.47,4.15,8.74,6.58,11.39,16.71,15.48,18.12,2.95,2.11,4.02
20157.0,1.74,1.08,2.62,3.78,1.86,6.5,17.54,15.22,19.99,2.41,1.34,4.09
20159.0,2.69,1.81,3.81,7.06,3.92,11.05,17.61,15.47,19.73,2.67,1.51,4.4
20161.0,2.93,2.23,3.7,3.77,2.35,5.44,10.99,10.02,11.95,1.66,1.1,2.34
20163.0,2.48,1.59,3.59,4.58,2.27,7.79,16.08,13.74,18.65,1.9,1.01,3.3
20165.0,3.11,1.82,4.87,5.33,2.35,9.8,19.96,17.02,23.31,2.2,1.16,3.85
20167.0,3.97,2.79,5.38,4.98,2.53,8.81,18.82,16.57,21.24,2.29,1.3,3.82
20169.0,3.61,2.74,4.56,7.37,5.22,9.88,17.72,16.28,19.17,3.67,2.52,5.15
20171.0,4.22,2.88,5.95,5.82,2.95,9.93,13.02,11.09,15.09,2.46,1.34,4.14
20173.0,4.38,3.58,5.18,12.51,10.77,14.33,17.59,16.64,18.67,6.08,5.03,7.24
20175.0,3.81,2.76,5.09,5.73,3.46,8.72,11.01,9.71,12.32,4.13,2.66,5.9
20177.0,4.09,3.22,5.08,9.83,7.62,12.2,19.29,17.83,20.74,8.45,6.8,10.45
20179.0,2.56,1.55,3.83,4.04,1.71,7.67,13.9,11.37,16.79,1.59,0.77,2.85
20181.0,3.08,1.93,4.4,6.11,3.11,10.75,18.74,16.49,21.16,2.82,1.59,4.84
20183.0,2.97,2.02,4.12,3.89,1.7,7.16,14.38,12.35,16.56,1.82,0.96,3.1
20185.0,3.27,2.1,4.83,8.13,4.5,12.91,17.03,14.75,19.61,2.22,1.22,3.76
20187.0,2.97,1.94,4.27,4.97,2.54,8.29,16.06,13.55,18.72,3.45,1.94,5.91
20189.0,4.28,2.98,5.97,4.57,2.15,8.07,14.85,12.73,17.01,2.98,1.7,4.97
20191.0,3.4,2.25,4.68,12.14,8.79,16.31,16.51,14.91,18.14,2.83,1.83,4.13
20193.0,3.28,2.17,4.49,5.23,2.73,8.37,15.05,13.07,17.22,1.96,1.07,3.23
20195.0,2.18,1.35,3.27,4.6,2.11,8.53,18.47,15.5,21.98,1.87,1.0,3.26
20197.0,2.99,1.99,4.27,5.84,3.19,9.37,20.97,18.5,23.78,2.85,1.71,4.55
20199.0,4.21,2.66,6.27,5.03,2.1,9.55,14.7,12.1,17.59,2.13,1.05,3.75
20201.0,1.71,1.14,2.36,3.35,1.77,5.69,12.14,10.47,13.95,1.72,0.95,2.87
20203.0,6.51,4.51,9.07,5.16,2.22,9.59,13.02,11.11,15.28,2.74,1.41,4.61
20205.0,2.91,1.58,4.44,13.86,9.13,19.81,21.39,19.16,23.93,4.31,2.49,6.98
20207.0,2.73,1.57,4.24,11.09,6.46,16.7,19.16,16.56,22.08,3.28,1.72,5.64
20209.0,2.8,2.12,3.57,10.2,8.02,12.54,19.11,17.09,21.06,19.59,16.77,22.48
21.0,3.2,2.95,3.48,18.49,17.44,19.38,16.99,16.33,17.66,5.39,5.05,5.77
21001.0,1.47,0.82,2.38,12.66,9.09,16.68,17.34,15.76,19.08,4.99,3.17,7.21
21003.0,2.51,1.55,3.67,14.5,10.57,19.06,17.14,15.57,18.71,3.51,2.19,5.46
21005.0,2.53,1.56,3.61,14.07,10.56,17.86,16.82,15.17,18.47,3.75,2.41,5.42
21007.0,1.2,0.64,1.99,7.89,4.84,11.75,20.58,18.12,23.05,3.63,2.06,5.69
21009.0,1.62,0.99,2.31,9.63,6.92,12.93,17.44,15.96,18.97,4.46,2.85,6.41
21011.0,1.95,0.98,3.21,24.24,18.36,30.98,18.75,16.67,20.82,4.69,2.83,7.17
21013.0,2.28,1.28,3.51,35.25,29.67,41.24,25.36,23.18,27.52,7.91,5.59,10.82
21015.0,1.86,1.24,2.53,15.97,13.54,18.55,12.8,11.88,13.79,2.7,1.93,3.6
21017.0,3.08,1.96,4.37,16.2,12.59,20.59,16.94,15.28,18.62,5.09,3.51,7.28
21019.0,1.91,1.15,2.87,23.24,19.26,27.29,12.99,11.91,14.11,3.79,2.53,5.21
21021.0,2.34,1.46,3.36,14.47,11.18,18.25,15.85,14.41,17.24,3.99,2.66,5.67
21023.0,1.99,1.15,3.05,13.36,9.04,18.43,17.99,15.84,20.17,3.01,1.67,4.96
21025.0,2.47,1.33,4.16,44.94,37.23,53.63,22.02,19.82,24.32,8.01,5.32,11.43
21027.0,2.36,1.46,3.41,11.34,8.01,15.08,21.24,19.29,23.34,4.19,2.6,6.31
21029.0,1.85,1.2,2.63,14.45,11.92,17.06,15.49,14.3,16.72,2.85,1.88,4.0
21031.0,1.78,1.02,2.74,14.8,10.47,20.35,20.9,18.82,23.25,4.65,2.8,7.23
21033.0,2.19,1.25,3.32,12.5,8.3,17.85,21.62,19.58,23.95,5.16,3.24,7.88
21035.0,1.91,1.2,2.79,10.29,7.57,13.5,16.79,15.4,18.43,3.24,2.19,4.76
21037.0,2.59,1.73,3.74,27.56,23.77,31.55,13.74,12.71,14.8,3.4,2.38,4.7
21039.0,1.73,0.98,2.77,7.89,4.17,12.5,23.64,20.83,26.74,5.49,2.92,8.96
21041.0,4.16,2.43,6.3,26.11,19.17,33.9,23.55,21.04,25.98,5.54,3.34,8.73
21043.0,1.9,1.13,3.07,23.96,19.37,28.92,15.95,14.19,17.82,6.72,4.67,9.18
21045.0,2.29,1.32,3.49,18.24,13.68,23.83,20.37,18.39,22.5,6.28,4.01,9.19
21047.0,3.93,2.94,4.97,9.01,6.49,11.99,19.64,18.03,21.25,7.21,5.43,9.22
21049.0,4.67,3.13,6.51,27.68,22.99,32.99,17.65,16.11,19.13,5.46,3.74,7.57
21051.0,1.98,1.11,3.17,34.54,28.85,41.42,16.59,14.77,18.61,9.2,6.67,12.23
21053.0,2.48,1.24,4.32,37.02,29.57,44.68,21.01,18.78,23.39,5.44,3.18,8.43
21055.0,1.59,0.84,2.65,14.86,10.51,20.25,21.51,19.33,23.83,4.0,2.27,6.47
21057.0,2.32,1.24,3.69,23.77,17.73,31.18,25.98,23.06,29.13,6.52,3.97,10.1
21059.0,3.93,3.02,4.97,11.8,9.11,14.84,17.32,16.16,18.6,3.2,2.26,4.44
21061.0,1.75,1.02,2.78,11.28,7.42,16.08,16.05,14.32,18.09,4.52,2.58,7.0
21063.0,2.28,1.06,4.05,21.31,15.11,27.69,17.46,14.98,20.11,7.23,4.12,11.35
21065.0,2.25,1.22,3.6,32.35,26.43,39.06,19.39,17.05,21.57,7.67,5.1,11.06
21067.0,6.73,5.56,7.99,17.31,14.81,19.88,13.43,12.51,14.38,5.33,4.26,6.45
21069.0,1.99,1.1,3.24,16.87,12.29,22.44,18.84,16.95,20.89,5.17,3.26,8.01
21071.0,2.68,1.64,4.18,47.73,42.02,53.92,21.32,19.5,23.26,6.13,4.2,8.52
21073.0,2.78,2.01,3.81,12.38,9.52,15.72,15.53,14.23,16.83,4.82,3.5,6.58
21075.0,2.73,1.55,4.19,10.5,6.4,15.91,24.3,20.97,27.75,11.21,7.31,16.46
21077.0,3.6,2.0,5.73,24.47,17.51,32.53,26.8,23.58,30.21,4.71,2.49,7.89
21079.0,3.53,2.18,5.14,17.25,12.73,22.4,14.97,13.61,16.51,3.44,2.07,5.3
21081.0,2.32,1.35,3.6,26.31,21.18,32.02,19.9,18.14,21.81,3.93,2.46,6.07
21083.0,1.95,1.23,2.86,11.68,8.64,15.22,21.52,19.87,23.24,5.04,3.4,7.13
21085.0,3.02,1.84,4.35,21.96,17.13,26.8,24.99,22.73,27.3,4.83,3.18,6.93
21087.0,1.36,0.78,2.14,8.5,5.35,12.67,17.4,15.31,19.31,3.1,1.78,5.08
21089.0,1.46,0.82,2.29,21.61,17.83,25.72,11.52,10.35,12.66,3.66,2.43,5.2
21091.0,2.33,1.43,3.41,7.07,3.92,11.53,18.65,16.34,20.99,3.78,2.09,6.37
21093.0,2.75,2.05,3.53,10.06,8.02,12.57,15.62,14.45,16.71,3.5,2.64,4.67
21095.0,3.4,2.15,4.99,35.95,29.99,42.7,16.95,15.41,18.43,5.49,3.79,7.64
21097.0,1.9,1.12,2.87,16.65,12.58,21.02,19.74,17.85,21.8,3.69,2.31,5.43
21099.0,2.43,1.5,3.47,10.81,7.35,14.81,19.51,17.62,21.4,4.28,2.66,6.24
21101.0,2.76,1.96,3.67,12.08,9.22,15.25,18.4,16.84,20.04,4.1,2.88,5.56
21103.0,1.89,1.12,2.89,13.54,10.0,17.76,21.03,19.06,23.23,4.47,2.83,6.69
21105.0,1.99,1.15,2.99,9.82,6.13,14.73,21.54,19.14,24.4,5.21,3.06,8.4
21107.0,2.84,1.88,4.15,15.1,11.67,19.0,20.04,18.37,21.85,4.94,3.5,6.81
21109.0,1.7,0.97,2.75,17.06,12.64,22.08,18.5,16.62,20.62,6.08,4.06,8.64
21111.0,5.39,4.63,6.2,17.57,15.89,19.33,16.24,15.26,17.31,8.65,7.48,9.89
21113.0,2.88,1.92,4.07,16.49,13.15,20.07,13.62,12.45,14.72,3.25,2.11,4.64
21115.0,1.8,0.95,2.88,34.75,29.35,41.03,16.18,14.67,17.9,5.02,3.27,7.51
21117.0,4.19,3.15,5.38,22.8,19.71,25.92,20.98,19.58,22.36,4.42,3.32,5.73
21119.0,2.08,1.17,3.47,41.03,34.31,48.67,15.5,13.87,17.2,6.52,4.14,9.19
21121.0,2.42,1.39,3.72,30.69,25.87,36.51,17.93,16.23,19.7,6.51,4.47,8.98
21123.0,2.47,1.57,3.5,10.83,7.33,14.81,16.65,15.08,18.49,4.38,2.64,6.44
21125.0,1.09,0.64,1.78,20.16,16.71,23.4,17.66,16.16,19.2,5.79,4.15,7.67
21127.0,2.29,1.26,3.76,30.21,24.51,36.82,16.77,15.0,18.56,5.37,3.53,7.67
21129.0,3.5,1.8,5.89,33.71,26.14,42.79,24.99,21.4,28.23,10.53,6.91,14.84
21131.0,1.53,0.72,2.72,43.97,36.4,52.39,18.41,15.82,21.14,9.81,6.52,13.68
21133.0,3.17,1.92,4.7,31.47,25.77,37.78,19.44,17.63,21.37,5.94,4.03,8.68
21135.0,1.96,1.12,3.08,16.43,12.18,21.41,16.49,14.75,18.5,5.07,3.18,7.51
21137.0,2.87,1.75,4.26,18.42,13.96,23.25,16.55,14.96,18.25,4.59,2.76,6.79
21139.0,2.02,1.08,3.25,16.3,11.61,22.14,22.14,19.82,24.57,4.95,3.06,7.9
21141.0,2.71,1.78,3.89,12.05,8.48,16.28,18.74,17.15,20.46,4.58,2.98,6.48
21143.0,2.17,1.24,3.53,12.69,8.62,17.68,18.1,16.17,20.43,3.97,2.29,6.66
21151.0,2.01,1.36,2.83,16.46,13.52,19.41,13.0,11.99,14.01,3.55,2.49,4.78
21153.0,3.14,1.75,5.15,36.5,29.55,44.17,18.72,16.51,20.7,6.39,4.02,9.55
21155.0,2.82,1.83,3.93,13.74,9.98,18.05,19.41,17.33,21.48,5.19,3.25,7.62
21157.0,1.84,1.04,2.85,18.86,14.88,23.41,24.15,22.18,26.3,3.31,2.21,4.88
21159.0,3.12,1.69,5.04,40.18,33.27,48.11,16.5,14.53,18.5,7.83,5.08,11.21
21161.0,2.98,1.87,4.59,20.12,15.69,25.15,14.13,12.79,15.49,3.37,2.07,5.04
21145.0,2.17,1.42,3.07,19.11,15.65,22.64,21.79,19.99,23.55,6.13,4.47,7.98
21147.0,1.71,0.97,2.73,17.77,13.48,23.04,20.19,17.92,22.56,8.88,6.11,12.7
21149.0,1.86,1.02,2.95,13.16,8.18,19.06,18.62,16.46,20.81,4.34,2.45,6.87
21163.0,3.45,2.44,4.55,8.56,5.84,12.12,19.5,17.8,21.44,4.28,2.82,6.35
21165.0,2.28,1.23,3.65,22.15,15.68,30.06,16.19,13.98,18.46,6.27,3.7,9.71
21167.0,2.61,1.55,4.01,16.18,12.11,20.64,24.6,22.56,27.0,4.64,2.98,6.91
21169.0,2.36,1.42,3.63,11.17,7.1,16.14,20.5,18.28,22.8,4.95,2.89,7.73
21171.0,3.81,2.35,5.67,21.67,15.52,27.92,21.75,19.47,24.11,6.14,3.67,9.04
21173.0,2.57,1.58,3.9,20.91,16.72,25.72,16.9,15.28,18.61,5.5,3.57,7.97
21175.0,1.81,1.07,2.83,15.2,11.07,19.85,14.83,13.27,16.71,4.99,3.12,7.59
21177.0,2.31,1.42,3.44,17.42,13.55,22.26,19.27,17.6,20.98,5.35,3.65,7.61
21179.0,2.22,1.49,3.11,11.15,8.5,14.24,15.93,14.6,17.31,3.76,2.56,5.26
21181.0,2.74,1.51,4.44,21.03,14.59,29.25,21.24,18.51,23.97,4.72,2.65,7.65
21183.0,1.98,1.19,3.0,15.52,11.68,19.75,19.03,17.22,20.68,3.96,2.49,5.9
21185.0,1.09,0.7,1.55,6.65,4.81,8.66,10.37,9.45,11.36,2.4,1.56,3.54
21187.0,2.75,1.6,4.27,20.88,15.27,27.62,18.83,16.88,20.93,3.77,2.13,6.07
21189.0,3.14,1.37,5.86,45.98,33.38,58.33,25.17,21.72,28.82,10.4,6.11,15.63
21191.0,2.15,1.23,3.4,20.9,15.54,26.54,22.05,19.78,24.57,2.74,1.6,4.55
21193.0,2.08,1.21,3.32,42.23,36.33,48.81,19.55,17.69,21.45,7.93,5.75,10.49
21195.0,2.84,1.78,4.07,38.88,34.29,43.44,16.61,15.33,18.03,6.04,4.46,7.97
21197.0,2.77,1.48,5.0,51.98,42.44,61.65,20.26,17.88,22.66,8.49,5.59,12.2
21199.0,2.12,1.4,3.05,18.06,14.66,21.76,19.59,18.12,21.03,4.55,3.2,6.23
21201.0,2.7,1.25,4.76,17.51,10.04,27.21,14.12,11.62,16.8,3.11,1.44,5.63
21203.0,1.9,1.06,3.17,24.96,19.45,30.66,18.43,16.44,20.52,7.09,4.66,10.2
21205.0,2.16,1.27,3.25,18.28,13.97,23.1,14.74,13.23,16.3,4.17,2.73,6.03
21207.0,1.6,0.88,2.71,31.3,26.0,37.48,18.87,16.91,20.97,6.18,4.12,8.81
21209.0,1.66,1.08,2.33,10.67,8.17,13.36,13.71,12.52,15.01,3.12,2.08,4.53
21211.0,1.33,0.86,1.91,7.09,4.93,9.62,11.62,10.56,12.76,3.94,2.71,5.46
21213.0,1.81,1.06,2.76,13.07,9.14,17.53,19.81,17.9,21.7,4.86,2.94,7.3
21215.0,1.97,1.2,2.88,10.04,6.56,14.23,15.11,13.32,16.74,2.87,1.59,4.9
21217.0,1.62,0.88,2.58,18.1,13.87,22.48,20.04,18.03,22.07,5.25,3.37,7.45
21219.0,2.38,1.43,3.54,12.02,8.07,16.76,18.31,16.46,20.56,4.18,2.51,6.45
21221.0,2.11,1.23,3.23,11.91,7.81,16.63,20.33,18.13,22.59,4.87,2.94,7.38
21223.0,1.68,0.94,2.65,12.67,8.38,18.12,22.85,20.4,25.64,3.61,2.02,5.98
21225.0,1.73,0.94,2.9,19.24,13.97,25.4,21.15,18.95,23.45,4.44,2.75,6.8
21227.0,2.63,1.81,3.51,10.6,8.37,12.95,15.7,14.52,16.85,4.11,3.08,5.37
21229.0,2.79,1.73,4.08,11.15,7.2,15.89,16.8,15.06,18.69,4.04,2.36,6.5
21231.0,1.6,0.9,2.61,18.06,13.5,23.13,16.19,14.5,17.83,5.44,3.5,8.1
21233.0,2.33,1.33,3.53,14.91,10.5,20.28,20.67,18.42,22.9,4.7,2.83,7.45
21235.0,1.83,1.07,2.88,35.4,29.97,41.27,20.46,18.64,22.44,7.77,5.54,10.61
21237.0,4.58,2.44,7.58,45.11,35.2,56.75,26.67,23.28,29.88,10.46,6.65,15.3
21239.0,2.18,1.32,3.16,13.6,10.18,17.55,15.15,13.68,16.64,3.75,2.37,5.59
22.0,2.13,1.93,2.33,13.13,12.28,13.85,15.17,14.5,15.85,12.21,11.65,12.78
22001.0,1.84,1.21,2.62,11.52,8.82,14.64,23.23,21.25,25.18,7.77,5.66,10.24
22003.0,1.59,0.96,2.33,8.54,6.16,11.71,12.8,11.46,14.15,5.4,3.82,7.41
22005.0,1.09,0.69,1.61,10.74,8.72,13.01,12.93,11.51,14.29,8.71,6.83,10.74
22007.0,1.18,0.73,1.78,8.43,5.72,11.46,10.48,9.08,11.76,6.92,4.78,9.08
22009.0,1.83,1.15,2.68,12.39,9.53,15.96,20.1,18.4,21.9,6.65,4.71,9.05
22011.0,2.0,1.27,2.83,9.38,6.78,12.48,15.39,13.97,16.89,5.66,3.89,7.73
22013.0,2.27,1.45,3.21,10.87,6.94,15.6,13.2,11.51,14.89,7.62,5.25,10.72
22015.0,2.02,1.45,2.71,8.68,6.75,10.8,14.72,13.5,15.98,6.36,4.87,7.96
22017.0,3.12,2.47,3.78,9.55,7.5,11.5,15.16,13.61,16.75,13.91,11.98,16.01
22019.0,2.57,2.09,3.13,3.92,2.76,5.27,25.07,23.4,26.65,8.71,7.11,10.54
22021.0,2.11,1.27,3.24,11.58,7.26,17.52,16.99,15.01,19.02,6.64,4.23,10.02
22023.0,1.16,0.7,1.77,4.56,2.75,6.88,15.24,13.47,17.09,3.53,2.22,5.34
22025.0,2.29,1.3,3.58,11.67,7.88,16.26,13.09,11.15,15.11,8.44,5.7,11.77
22027.0,2.84,1.99,3.85,6.77,4.09,10.44,16.09,13.75,18.47,10.83,7.74,14.52
22029.0,1.79,1.1,2.71,10.17,6.8,13.9,15.2,12.82,17.56,12.38,9.16,16.05
22031.0,2.4,1.64,3.25,9.76,6.9,13.48,12.94,11.36,14.45,7.53,5.38,10.04
22033.0,1.43,1.05,1.85,9.57,8.31,11.14,11.88,10.61,13.14,16.31,14.65,18.0
22035.0,4.17,2.86,5.8,8.23,4.54,13.27,16.63,13.32,20.18,20.37,15.66,25.54
22037.0,1.43,0.82,2.16,8.55,5.45,12.53,12.85,10.94,14.76,10.67,7.64,13.74
22039.0,1.85,1.2,2.63,8.45,5.73,11.48,29.15,26.85,31.58,7.99,5.82,10.71
22041.0,1.33,0.78,2.09,7.16,4.46,10.72,12.56,10.93,14.16,7.91,5.36,10.93
22043.0,1.82,1.07,2.77,11.46,7.91,15.75,15.7,13.6,17.59,7.97,5.34,11.18
22045.0,2.02,1.37,2.8,12.17,9.42,15.19,14.88,13.42,16.26,7.99,6.1,10.3
22047.0,1.41,0.85,2.15,10.63,7.93,13.78,10.93,9.19,12.6,11.51,9.11,14.21
22049.0,1.79,1.07,2.75,8.72,5.39,13.17,11.04,9.74,12.39,5.37,3.49,7.8
22053.0,1.77,1.08,2.51,8.09,5.44,11.32,18.6,16.75,20.59,9.04,6.61,11.83
22051.0,3.14,2.42,3.89,19.5,17.47,21.5,15.5,14.2,16.79,13.4,11.7,15.17
